pl_name,st_teff,st_rad,st_mass
Kepler-1207 b,6102,1.03,1.1
Kepler-122 b,6102,0.97,1.07
Kepler-122 c,6102,0.97,1.07
Kepler-122 d,6102,0.97,1.07
Kepler-122 e,6102,0.97,1.07
Kepler-122 f,6102,0.97,1.07
Kepler-1580 b,6102,1.2,0.98
Kepler-1580 b,6102,1.2,0.98
Kepler-1580 b,6102,1.2,0.98
Kepler-276 b,6102,1.03,1.1
Kepler-276 b,6102,1.03,1.1
Kepler-276 b,6102,1.03,1.1
Kepler-276 c,6102,1.03,1.1
Kepler-276 c,6102,1.03,1.1
Kepler-276 c,6102,1.03,1.1
Kepler-276 d,6102,1.03,1.1
Kepler-276 d,6102,1.03,1.1
Kepler-276 d,6102,1.03,1.1
Kepler-282 b,6102,0.89,0.97
Kepler-282 b,6102,0.89,0.97
Kepler-282 b,6102,0.89,0.97
Kepler-282 c,6102,0.89,0.97
Kepler-282 c,6102,0.89,0.97
Kepler-282 c,6102,0.89,0.97
Kepler-282 d,6102,0.89,0.97
Kepler-282 d,6102,0.89,0.97
Kepler-282 d,6102,0.89,0.97
Kepler-282 e,6102,0.89,0.97
Kepler-282 e,6102,0.89,0.97
Kepler-282 e,6102,0.89,0.97
HD 231701 b,6101,1.53,1.21
Kepler-1452 b,6101,2.06,1.41
Kepler-996 b,6101,0.97,1.07
Kepler-117 b,6100.39,1.66,1.15
Kepler-117 b,6100.39,1.66,1.15
Kepler-117 b,6100.39,1.66,1.15
Kepler-117 c,6100.39,1.66,1.15
Kepler-117 c,6100.39,1.66,1.15
CoRoT-5 b,6100,1.19,1
CoRoT-5 b,6100,1.05,1.02
CoRoT-5 b,6100,1.19,1
HD 17156 b,6100,1.44,1.24
K2-308 b,6100,1.24,1.09
Kepler-512 b,6100,0.96,0.95
Kepler-512 b,6100,0.96,0.95
Kepler-512 b,6100,0.96,0.95
Kepler-58 b,6100,1.08,1.02
Kepler-58 b,6100,1.08,1.02
Kepler-58 b,6100,1.08,1.02
Kepler-58 b,6100,1.08,1.02
Kepler-58 c,6100,1.08,1.02
Kepler-58 c,6100,1.08,1.02
Kepler-58 c,6100,1.08,1.02
Kepler-58 c,6100,1.08,1.02
Kepler-58 d,6100,1.08,1.02
Kepler-58 d,6100,1.08,1.02
Kepler-58 d,6100,1.08,1.02
Kepler-58 d,6100,1.08,1.02
Kepler-852 b,6100,1.16,1.19
WASP-32 b,6100,1.11,1.1
WASP-54 b,6100,1.76,1.08
WASP-54 b,6100,1.83,1.21
WASP-54 b,6100,1.83,1.21
WASP-75 b,6100,1.26,1.14
WASP-75 b,6100,1.26,1.14
WASP-78 b,6100,2.09,1.18
WASP-78 b,6100,2.35,1.39
WASP-78 b,6100,2.2,1.33
WASP-78 b,6100,2.46,1.87
Kepler-805 b,6099.13,1.67,1.15
Kepler-805 b,6099.13,1.67,1.15
HD 50499 b,6099,1.42,1.31
HD 50499 c,6099,1.42,1.31
K2-237 b,6099,1.38,1.23
Kepler-1002 b,6099,1.56,1.21
Kepler-1002 b,6099,1.56,1.21
Kepler-1002 b,6099,1.56,1.21
Kepler-1557 b,6099,1.17,1.11
Kepler-400 b,6099,1.15,1.07
Kepler-400 b,6099,1.15,1.07
Kepler-400 b,6099,1.15,1.07
Kepler-400 c,6099,1.15,1.07
Kepler-400 c,6099,1.15,1.07
Kepler-400 c,6099,1.15,1.07
Kepler-552 b,6099,1.03,1.1
Kepler-907 b,6099,1.31,0.97
KOI-94 b,6098,1.3,1.08
KOI-94 b,6098,1.3,1.08
KOI-94 b,6098,1.3,1.08
KOI-94 c,6098,1.3,1.08
KOI-94 c,6098,1.3,1.08
KOI-94 c,6098,1.3,1.08
KOI-94 d,6098,1.3,1.08
KOI-94 d,6098,1.3,1.08
KOI-94 d,6098,1.3,1.08
KOI-94 e,6098,1.3,1.08
KOI-94 e,6098,1.3,1.08
KOI-94 e,6098,1.3,1.08
Kepler-1102 b,6098,1.13,1.04
Kepler-1283 b,6098,0.97,1.07
Kepler-204 b,6098,1.07,1.05
Kepler-204 c,6098,1.07,1.05
Kepler-596 b,6098,1.29,1.15
Kepler-596 b,6098,1.29,1.15
Kepler-669 b,6098,0.99,1.06
Kepler-886 b,6098,1.16,1.1
Kepler-1300 b,6097.98,1.86,1.15
Kepler-1300 b,6097.98,1.86,1.15
HD 224538 b,6097,1.54,1.34
Kepler-1433 b,6097,1.19,1.14
Kepler-1592 b,6097,1.61,1.15
Kepler-911 b,6096.31,2.02,1.14
Kepler-911 b,6096.31,2.02,1.14
HAT-P-35 b,6096,3.82,23.56
HAT-P-35 b,6096,1.44,1.24
HAT-P-35 b,6096,1.44,1.24
Kepler-1080 b,6096,1.13,1.09
Kepler-1204 b,6096,1.08,1.05
Kepler-1204 b,6096,1.08,1.05
Kepler-1204 b,6096,1.08,1.05
Kepler-1204 b,6096,1.08,1.05
Kepler-1239 b,6096,0.95,1.09
Kepler-1267 b,6096,1.2,1.15
Kepler-637 b,6096,2.56,1.64
Kepler-830 b,6096,1.18,1.16
K2-98 b,6095,1.51,1.16
Kepler-1031 b,6095,0.99,1.06
Kepler-1031 b,6095,0.99,1.06
Kepler-1031 b,6095,0.99,1.06
Kepler-164 b,6095,1.02,1.14
Kepler-164 c,6095,1.02,1.14
Kepler-164 c,6095,1.02,1.14
Kepler-164 d,6095,1.02,1.14
Kepler-164 d,6095,1.02,1.14
Kepler-204 b,6095,1.04,0.99
Kepler-204 b,6095,1.04,0.99
Kepler-204 b,6095,1.04,0.99
Kepler-204 c,6095,1.04,0.99
Kepler-204 c,6095,1.04,0.99
Kepler-204 c,6095,1.04,0.99
Kepler-334 b,6095,1,1.06
Kepler-334 c,6095,1,1.06
Kepler-334 d,6095,1,1.06
Kepler-937 b,6095,1.22,1.15
Kepler-937 c,6095,1.22,1.15
Kepler-940 b,6095,0.96,1.06
Kepler-216 b,6093.45,1.63,1.14
Kepler-216 b,6093.45,1.63,1.14
Kepler-216 c,6093.45,1.63,1.14
Kepler-216 c,6093.45,1.63,1.14
HD 43691 b,6093,1.6,1.32
Kepler-435 b,6093,3.91,1.67
Kepler-919 b,6093,1.02,1.02
Kepler-919 b,6093,1.02,1.02
Kepler-919 b,6093,1.02,1.02
Kepler-919 b,6093,1.02,1.02
HD 209458 b,6092,1.2,1
Kepler-1103 b,6092,1.15,1.11
Kepler-1412 b,6092,1,1.05
Kepler-1527 b,6092,1.76,1.28
Kepler-347 b,6092,1,1.07
Kepler-347 b,6092,1,1.07
Kepler-347 b,6092,1,1.07
Kepler-347 c,6092,1,1.07
Kepler-347 c,6092,1,1.07
Kepler-347 c,6092,1,1.07
HD 209458 b,6091,1.19,1.23
KIC 10525077 b,6091,1.01,1.01
Kepler-1077 b,6091,0.97,1.04
Kepler-1077 b,6091,0.97,1.04
Kepler-1077 b,6091,0.97,1.04
Kepler-1077 b,6091,0.97,1.04
Kepler-1249 b,6091,0.97,1.04
Kepler-1249 b,6091,0.97,1.04
Kepler-1249 b,6091,0.97,1.04
Kepler-1249 b,6091,0.97,1.04
Kepler-385 b,6091,1.19,1.12
Kepler-385 c,6091,1.19,1.12
Kepler-552 b,6091,1.02,1.09
Kepler-552 b,6091,1.02,1.09
Kepler-552 b,6091,1.02,1.09
Kepler-592 b,6091,0.97,1.04
Kepler-592 b,6091,0.97,1.04
Kepler-592 b,6091,0.97,1.04
CoRoT-19 b,6090,1.65,1.21
CoRoT-19 b,6090,1.65,1.21
CoRoT-19 b,6090,1.58,1.18
CoRoT-6 b,6090,1.02,1.05
CoRoT-6 b,6090,1.02,1.05
CoRoT-6 b,6090,1.04,1.05
HD 156846 b,6090,1.9,1.38
Kepler-128 b,6090,1.55,1.2
Kepler-128 c,6090,1.55,1.2
Kepler-359 b,6090,1.19,1.14
Kepler-359 c,6090,1.19,1.14
Kepler-359 d,6090,1.19,1.14
Kepler-435 b,6090,3.21,1.54
Kepler-510 b,6090,2.1,1.24
Kepler-945 b,6090,1.07,1.17
WASP-75 b,6090,1.39,1.18
Kepler-1256 b,6089.85,1.47,1.14
HD 332231 b,6089,1.28,1.13
Kepler-1025 b,6089,1.13,1.09
Kepler-162 b,6089,1.2,1.12
Kepler-162 c,6089,1.2,1.12
Kepler-485 b,6089,0.97,1.06
Kepler-513 b,6089,1.07,1.04
Kepler-541 b,6089,1.19,1.02
Kepler-541 b,6089,1.19,1.02
Kepler-541 b,6089,1.19,1.02
WASP-75 b,6089,1.28,1.14
Kepler-1573 b,6088,0.96,0.93
Kepler-1573 b,6088,0.96,0.93
Kepler-1573 b,6088,0.96,0.93
Kepler-1573 b,6088,0.96,0.93
HAT-P-29 b,6087,1.22,1.21
HAT-P-29 b,6087,1.3,1.45
HAT-P-29 b,6087,1.22,1.21
K2-34 b,6087,1.66,1.31
Kepler-1485 b,6087,1.12,1.11
Kepler-431 b,6087,1.41,1.15
Kepler-431 c,6087,1.41,1.15
Kepler-431 d,6087,1.41,1.15
Kepler-529 b,6087,1.14,1.07
Kepler-529 c,6087,1.14,1.07
HAT-P-29 b,6086,1.23,1.14
Kepler-1050 b,6086,1.05,1.04
Kepler-1050 b,6086,1.05,1.04
Kepler-1050 b,6086,1.05,1.04
Kepler-1050 c,6086,1.05,1.04
Kepler-1050 c,6086,1.05,1.04
Kepler-1050 c,6086,1.05,1.04
Kepler-123 b,6086,1.22,1.01
Kepler-123 b,6086,1.09,1.01
Kepler-123 b,6086,1.09,1.01
Kepler-123 b,6086,1.09,1.01
Kepler-123 c,6086,1.22,1.01
Kepler-123 c,6086,1.09,1.01
Kepler-123 c,6086,1.09,1.01
Kepler-123 c,6086,1.09,1.01
Kepler-1249 b,6086,0.97,1.06
Kepler-1349 b,6086,1.28,1.16
Kepler-1407 b,6086,1.12,1.1
Kepler-1407 b,6086,1.12,1.1
Kepler-1407 b,6086,1.12,1.1
Kepler-1445 b,6086,1.09,1.01
Kepler-1445 b,6086,1.09,1.01
Kepler-1445 b,6086,1.09,1.01
Kepler-1466 b,6086,0.92,1
Kepler-1466 b,6086,0.92,1
Kepler-1466 b,6086,0.92,1
Kepler-1466 b,6086,0.92,1
Kepler-216 b,6086,1.22,1.01
Kepler-216 c,6086,1.22,1.01
Kepler-403 b,6086,1.11,1.1
Kepler-403 b,6086,1.11,1.1
Kepler-403 b,6086,1.11,1.1
Kepler-403 c,6086,1.11,1.1
Kepler-403 c,6086,1.11,1.1
Kepler-403 c,6086,1.11,1.1
Kepler-403 d,6086,1.11,1.1
Kepler-403 d,6086,1.11,1.1
Kepler-403 d,6086,1.11,1.1
Kepler-53 b,6086,0.97,1.06
Kepler-53 c,6086,0.97,1.06
Kepler-53 d,6086,0.97,1.06
Kepler-618 b,6086,1.01,1.05
Kepler-655 b,6086,1.23,1.04
Kepler-1510 b,6085,1.63,1.27
Kepler-1675 b,6085,1.09,1.14
Kepler-1675 b,6085,1.09,1.14
Kepler-1675 b,6085,1.09,1.14
Kepler-194 b,6085,1,0.96
Kepler-194 b,6085,1,0.96
Kepler-194 b,6085,1,0.96
Kepler-194 c,6085,1,0.96
Kepler-194 c,6085,1,0.96
Kepler-194 c,6085,1,0.96
Kepler-194 d,6085,1,0.96
Kepler-194 d,6085,1,0.96
Kepler-194 d,6085,1,0.96
Kepler-514 b,6085,1.46,1.29
Kepler-59 b,6085,1.17,1.12
Kepler-59 c,6085,1.17,1.12
HD 149026 b,6084,1.5,1.3
Kepler-1084 b,6084,1.36,1.08
Kepler-1276 b,6084,1.17,1.04
Kepler-1475 b,6084,1.21,1.14
Kepler-1475 b,6084,1.21,1.14
Kepler-1621 b,6084,1.28,1.17
Kepler-385 b,6084,1.04,1.1
Kepler-385 c,6084,1.04,1.1
Kepler-513 b,6084,1.04,0.99
Kepler-513 b,6084,1.04,0.99
Kepler-513 b,6084,1.04,0.99
WASP-28 b,6084,1.12,1.01
Kepler-1119 b,6083,1.17,1.11
Kepler-128 b,6083,1.75,1.14
Kepler-128 c,6083,1.75,1.14
Kepler-1472 b,6083,1.46,1.14
Kepler-1472 b,6083,1.46,1.14
Kepler-1478 b,6083,0.83,0.93
Kepler-7 b,6083,1.99,1.37
Kepler-807 b,6083,1.17,1.14
Kepler-807 b,6083,1.17,1.14
Kepler-105 b,6082,1.16,1.11
Kepler-105 c,6082,1.16,1.11
Kepler-1147 b,6082,1.01,1.04
Kepler-1147 b,6082,1.01,1.04
Kepler-1147 b,6082,1.01,1.04
Kepler-1147 b,6082,1.01,1.04
Kepler-1591 b,6082,1.16,1.1
Kepler-43 b,6082,1.2,1.24
Kepler-58 b,6082,1.09,1.04
Kepler-58 c,6082,1.09,1.04
Kepler-58 d,6082,1.09,1.04
KIC 9663113 b,6081,1.04,1.04
Kepler-1082 b,6081,0.83,0.93
Kepler-1082 b,6081,0.83,0.93
Kepler-1082 b,6081,0.83,0.93
Kepler-1478 b,6081,0.83,0.93
Kepler-1478 b,6081,0.83,0.93
Kepler-1478 b,6081,0.83,0.93
Kepler-458 c,6081,1.04,1.04
Kepler-911 b,6081,1.95,1.29
Kepler-911 b,6081,1.95,1.29
Kepler-911 b,6081,1.95,1.29
Kepler-145 b,6080.6,2,1.14
Kepler-145 b,6080.6,2,1.14
Kepler-145 b,6080.6,2,1.14
Kepler-145 c,6080.6,2,1.14
Kepler-145 c,6080.6,2,1.14
Kepler-145 c,6080.6,2,1.14
HAT-P-40 b,6080,2.21,1.51
HAT-P-40 b,6080,2.21,1.51
HAT-P-40 b,6080,1.94,1.03
HD 16175 b,6080,1.68,1.29
KOI-351 b,6080,1.2,1.2
KOI-351 c,6080,1.2,1.2
KOI-351 d,6080,1.2,1.2
KOI-351 e,6080,1.2,1.2
KOI-351 f,6080,1.2,1.2
KOI-351 g,6080,1.2,1.2
KOI-351 g,6080,1.2,1.2
KOI-351 h,6080,1.2,1.2
KOI-351 h,6080,1.2,1.2
Kepler-1165 b,6080,1.18,1.13
Kepler-1289 b,6080,1.17,1.1
Kepler-207 b,6080,1.1,1.04
Kepler-207 c,6080,1.1,1.04
Kepler-207 d,6080,1.1,1.04
WASP-24 b,6080,1.33,1.15
Kepler-541 b,6079.73,2.15,1.14
Kepler-541 b,6079.73,2.15,1.14
HD 17156 b,6079,1.5,1.27
HD 17156 b,6079,1.49,1.3
HD 17156 b,6079,1.47,1.2
Kepler-53 b,6079,0.94,1.02
Kepler-53 b,6079,0.94,1.02
Kepler-53 b,6079,0.94,1.02
Kepler-53 c,6079,0.94,1.02
Kepler-53 c,6079,0.94,1.02
Kepler-53 c,6079,0.94,1.02
Kepler-53 d,6079,0.94,1.02
Kepler-53 d,6079,0.94,1.02
Kepler-53 d,6079,0.94,1.02
Kepler-826 b,6079,1.15,1.05
Kepler-1103 b,6078,1.64,1.14
Kepler-1103 b,6078,1.64,1.14
Kepler-1275 b,6078,1.27,1.16
Kepler-1547 b,6078,1.18,1.12
Kepler-408 b,6078,1.25,1.14
Kepler-529 b,6078,1.19,1
Kepler-529 c,6078,1.19,1
Kepler-635 b,6078,1.43,1.19
Kepler-635 b,6078,1.43,1.19
Kepler-635 b,6078,1.43,1.19
Kepler-854 b,6078,2.35,1.14
Kepler-1111 b,6077,1.15,1.1
Kepler-1180 b,6077,1.14,1.09
Kepler-1509 b,6077,1.03,1.07
Kepler-1509 b,6077,1.03,1.07
Kepler-1509 b,6077,1.03,1.07
Kepler-625 b,6077,1.07,1.17
Kepler-625 b,6077,1.07,1.17
Kepler-625 b,6077,1.07,1.17
Kepler-625 c,6077,1.07,1.17
Kepler-625 c,6077,1.07,1.17
Kepler-625 c,6077,1.07,1.17
Kepler-722 b,6077,1,1.08
Kepler-722 b,6077,1,1.08
Kepler-722 b,6077,1,1.08
Kepler-722 b,6077,1,1.08
Kepler-722 c,6077,1,1.08
Kepler-722 c,6077,1,1.08
Kepler-722 c,6077,1,1.08
Kepler-722 c,6077,1,1.08
HD 153950 b,6076,1.34,1.12
Kepler-122 b,6076,1.15,1.08
Kepler-122 c,6076,1.15,1.08
Kepler-122 d,6076,1.15,1.08
Kepler-122 e,6076,1.15,1.08
Kepler-122 f,6076,1.15,1.08
Kepler-323 b,6076,1.12,1.09
Kepler-323 c,6076,1.12,1.09
Kepler-1211 b,6075,0.97,1.05
Kepler-1211 b,6075,0.97,1.05
Kepler-1211 b,6075,0.97,1.05
Kepler-1211 b,6075,0.97,1.05
Kepler-127 b,6075,1.35,1.23
Kepler-127 c,6075,1.35,1.23
Kepler-127 d,6075,1.35,1.23
Kepler-1278 b,6075,0.86,0.93
Kepler-1278 b,6075,0.86,0.93
Kepler-1278 b,6075,0.86,0.93
Kepler-1278 b,6075,0.86,0.93
Kepler-1448 b,6075,0.97,1.05
Kepler-1448 b,6075,0.97,1.05
Kepler-1448 b,6075,0.97,1.05
Kepler-1448 b,6075,0.97,1.05
Kepler-1527 b,6075,0.92,0.99
Kepler-1527 b,6075,0.92,0.99
Kepler-1527 b,6075,0.92,0.99
Kepler-634 b,6075,1.24,1.03
Kepler-666 b,6075,0.97,1.05
Kepler-666 b,6075,0.97,1.05
Kepler-666 b,6075,0.97,1.05
Kepler-666 b,6075,0.97,1.05
Kepler-762 b,6075,0.99,1.1
OGLE-TR-10 b,6075,1.14,1.17
OGLE-TR-10 b,6075,1.52,1.28
WASP-24 b,6075,1.42,1.43
WASP-24 b,6075,1.33,1.18
Kepler-1077 b,6074,0.97,1.06
Kepler-1213 b,6074,1.18,1.2
Kepler-1278 b,6074,1.16,1.11
Kepler-541 b,6074,1.21,1.04
Kepler-59 b,6074,0.94,1.04
Kepler-59 c,6074,0.94,1.04
Kepler-919 b,6074,1.03,1.04
K2-99 b,6073.27,2.73,1.14
Kepler-696 b,6073,1.14,1.16
Kepler-1193 b,6072,1.05,1.03
Kepler-1193 b,6072,1.05,1.03
Kepler-1193 b,6072,1.05,1.03
Kepler-128 b,6072,1.66,1.18
Kepler-128 b,6072,1.66,1.18
Kepler-128 b,6072,1.66,1.18
Kepler-128 b,6072,1.66,1.18
Kepler-128 c,6072,1.66,1.18
Kepler-128 c,6072,1.66,1.18
Kepler-128 c,6072,1.66,1.18
Kepler-128 c,6072,1.66,1.18
Kepler-1632 b,6072,1.29,0.82
Kepler-1395 b,6071.93,1.24,1.13
Kepler-1056 b,6071.7,1.17,1.13
Kepler-1056 b,6071.7,1.17,1.13
HATS-26 b,6071,2.04,1.3
HD 209458 b,6071,1.2,1.26
K2-34 b,6071,1.44,1.15
Kepler-1111 b,6071,0.96,1.06
Kepler-1272 b,6071,1.11,1
Kepler-1272 b,6071,1.11,1
Kepler-1272 b,6071,1.11,1
Kepler-1272 b,6071,1.11,1
Kepler-1406 b,6071,1.12,1.03
Kepler-270 b,6071,1.41,1.16
Kepler-270 c,6071,1.41,1.16
HAT-P-31 b,6070,1.36,1.22
Kepler-144 b,6070,1.43,1.07
Kepler-144 c,6070,1.43,1.07
Kepler-1632 b,6070,0.81,0.84
Kepler-1632 b,6070,0.81,0.84
Kepler-630 b,6070,1.71,1.13
Kepler-884 b,6070,1.03,1
Kepler-884 b,6070,1.03,1
Kepler-884 b,6070,1.03,1
Kepler-924 b,6070,1.3,1.13
Kepler-924 b,6070,1.3,1.13
WASP-55 b,6070,1.09,1.13
WASP-55 b,6070,1.1,1.16
WASP-55 b,6070,1.09,1.13
EPIC 211945201 b,6069,1.39,1.17
Kepler-115 b,6069,1.19,1.04
Kepler-115 c,6069,1.19,1.04
Kepler-1258 b,6069,0.96,1.06
Kepler-1584 b,6069,1.13,1.1
Kepler-884 b,6069,1.06,1.04
Kepler-1003 b,6068,0.83,0.93
Kepler-1003 b,6068,0.83,0.93
Kepler-1003 b,6068,0.83,0.93
Kepler-1003 b,6068,0.83,0.93
Kepler-134 b,6068,1.53,1.26
Kepler-134 b,6068,1.53,1.26
Kepler-134 b,6068,1.53,1.26
Kepler-134 c,6068,1.53,1.26
Kepler-134 c,6068,1.53,1.26
Kepler-134 c,6068,1.53,1.26
Kepler-557 b,6068,1.16,1.11
Kepler-74 b,6068,1.48,1.26
Kepler-913 b,6068,1.8,1.29
HAT-P-1 b,6067,1.15,1.12
Kepler-1061 b,6067,1.07,1.09
Kepler-696 b,6067,1.2,1.16
Kepler-696 b,6067,1.2,1.16
Kepler-696 b,6067,1.2,1.16
Kepler-127 b,6066.19,1.45,1.13
Kepler-127 b,6066.19,1.45,1.13
Kepler-127 b,6066.19,1.45,1.13
Kepler-127 c,6066.19,1.45,1.13
Kepler-127 c,6066.19,1.45,1.13
Kepler-127 c,6066.19,1.45,1.13
Kepler-127 d,6066.19,1.45,1.13
Kepler-127 d,6066.19,1.45,1.13
Kepler-127 d,6066.19,1.45,1.13
HAT-P-31 b,6065,1.36,1.22
HAT-P-31 b,6065,1.39,1.31
HD 209458 b,6065,1.16,1.12
HD 209458 b,6065,1.16,1.12
KIC 9663113 b,6065,1.03,0.98
KIC 9663113 b,6065,1.01,0.96
KIC 9663113 b,6065,1.01,0.96
Kepler-105 b,6065,1.01,1.03
Kepler-105 c,6065,1.01,1.03
Kepler-1204 b,6065,1.07,1.03
Kepler-1501 b,6065,1.06,1.16
Kepler-458 c,6065,1.01,0.96
Kepler-458 c,6065,1.01,0.96
Kepler-458 c,6065,1.01,0.96
Kepler-911 b,6065,1.88,1.2
HD 8574 b,6064,1.38,1.34
Kepler-1050 b,6064,1.05,1.03
Kepler-1050 c,6064,1.05,1.03
Kepler-1511 b,6064,1.29,1.17
Kepler-328 b,6064,1.5,1.13
Kepler-328 c,6064,1.5,1.13
Kepler-336 b,6064,0.96,1.06
Kepler-336 c,6064,0.96,1.06
Kepler-336 d,6064,0.96,1.06
Kepler-347 b,6064,0.96,1.06
K2-177 b,6063,1.21,1.21
Kepler-1046 b,6063,1.01,1.12
Kepler-1046 b,6063,1.01,1.12
Kepler-1046 b,6063,1.01,1.12
Kepler-1068 b,6063,1.01,1.12
Kepler-1068 b,6063,1.01,1.12
Kepler-1068 b,6063,1.01,1.12
Kepler-1085 b,6063,1.01,1.12
Kepler-1085 b,6063,1.01,1.12
Kepler-1085 b,6063,1.01,1.12
Kepler-1085 b,6063,1.01,1.12
Kepler-1085 c,6063,1.01,1.12
Kepler-1085 c,6063,1.01,1.12
Kepler-1085 c,6063,1.01,1.12
Kepler-1085 c,6063,1.01,1.12
Kepler-1216 b,6063,1.01,1.12
Kepler-1216 b,6063,1.01,1.12
Kepler-1216 b,6063,1.01,1.12
Kepler-128 b,6063,1.61,1.09
Kepler-128 c,6063,1.61,1.09
Kepler-1506 b,6063,1,1.08
Kepler-1506 b,6063,1,1.08
Kepler-1506 b,6063,1,1.08
Kepler-1506 b,6063,1,1.08
Kepler-175 b,6063,1,1.08
Kepler-175 b,6063,1,1.08
Kepler-175 b,6063,1,1.08
Kepler-175 b,6063,1,1.08
Kepler-175 c,6063,1,1.08
Kepler-175 c,6063,1,1.08
Kepler-175 c,6063,1,1.08
Kepler-175 c,6063,1,1.08
Kepler-43 b,6063,1.36,1.23
Kepler-624 b,6063,1.19,1.01
Kepler-715 b,6063,1,1.08
Kepler-715 b,6063,1,1.08
Kepler-715 b,6063,1,1.08
Kepler-715 b,6063,1,1.08
Kepler-799 b,6063,1.01,1.12
Kepler-799 b,6063,1.01,1.12
Kepler-799 b,6063,1.01,1.12
Kepler-1434 b,6062.77,2.45,1.13
Kepler-380 b,6062,1.14,1.08
Kepler-380 c,6062,1.14,1.08
Kepler-400 b,6062,1.12,1.03
Kepler-400 c,6062,1.12,1.03
Kepler-602 b,6062,1.13,1.08
HD 75898 b,6061,1.55,1.43
K2-107 b,6061,1.81,1.3
Kepler-1156 b,6061,0.94,1.01
Kepler-1156 b,6061,0.94,1.01
Kepler-1156 b,6061,0.94,1.01
Kepler-1510 b,6061,1.4,1.13
Kepler-1510 b,6061,1.4,1.13
Kepler-277 b,6061,1.57,1.21
Kepler-277 c,6061,1.57,1.21
Kepler-813 b,6061,0.97,1.05
Kepler-813 b,6061,0.97,1.05
Kepler-813 b,6061,0.97,1.05
Kepler-874 b,6061,1.03,1.04
Kepler-918 b,6061,0.97,1.05
Kepler-918 b,6061,0.97,1.05
Kepler-918 b,6061,0.97,1.05
HATS-11 b,6060,1.44,1
HATS-42 b,6060,1.48,1.27
HD 52265 b,6060,1.1,1.18
K2-74 b,6060,0.98,0.96
Kepler-1016 b,6060,0.95,1.04
Kepler-1016 b,6060,0.95,1.04
Kepler-1016 b,6060,0.95,1.04
Kepler-1016 c,6060,0.95,1.04
Kepler-1016 c,6060,0.95,1.04
Kepler-1016 c,6060,0.95,1.04
Kepler-1258 b,6060,0.93,1.01
Kepler-1258 b,6060,0.93,1.01
Kepler-1258 b,6060,0.93,1.01
Kepler-1403 b,6060,1.15,1.11
Kepler-1406 b,6060,1.09,0.96
Kepler-1406 b,6060,1.09,0.96
Kepler-1406 b,6060,1.09,0.96
Kepler-268 b,6060,1.22,1.13
Kepler-268 c,6060,1.22,1.13
Kepler-509 b,6060,1.2,1.1
Kepler-826 b,6060,1.26,0.97
K2-259 b,6059,1.13,1.14
Kepler-1147 b,6059,1.02,1.03
Kepler-1174 b,6059,0.96,1.05
Kepler-1250 b,6059,0.96,1.05
Kepler-849 b,6059,1.64,1.23
WASP-71 b,6059,2.26,1.56
Kepler-1298 b,6058.57,2.39,1.13
Kepler-1298 b,6058.57,2.39,1.13
HD 11506 b,6058,1.38,1.19
K2-222 b,6058,1.09,1
Kepler-1283 b,6058,0.87,0.95
Kepler-1283 b,6058,0.87,0.95
Kepler-1283 b,6058,0.87,0.95
Kepler-1283 b,6058,0.87,0.95
Kepler-1348 b,6058,0.95,1.05
Kepler-50 b,6058,1.88,1.23
Kepler-50 b,6058,1.88,1.22
Kepler-50 c,6058,1.88,1.22
Kepler-50 c,6058,1.88,1.23
Kepler-765 b,6058,1.05,1.03
Kepler-839 b,6058,1.31,1.22
Kepler-998 b,6058,1.18,1.12
Kepler-1005 b,6057,1.04,1.03
Kepler-1119 b,6057,1,1.02
Kepler-1119 b,6057,1,1.02
Kepler-1119 b,6057,1,1.02
Kepler-1119 b,6057,1,1.02
Kepler-1207 b,6057,0.96,1.05
Kepler-1272 b,6057,1.12,1.03
Kepler-1401 b,6057,0.95,1.05
Kepler-1474 b,6057,1.15,1.12
Kepler-1474 b,6057,1.15,1.12
Kepler-1474 b,6057,1.15,1.12
Kepler-1641 b,6057,1.06,1.13
Kepler-1641 c,6057,1.06,1.13
Kepler-276 b,6057,0.95,1.05
Kepler-276 c,6057,0.95,1.05
Kepler-276 d,6057,0.95,1.05
Kepler-433 b,6057,1.11,1.01
Kepler-433 b,6057,1.11,1.01
Kepler-433 b,6057,1.11,1.01
Kepler-666 b,6057,0.96,1.06
Kepler-840 b,6057,1.04,1.03
Kepler-996 b,6057,0.83,0.92
Kepler-996 b,6057,0.83,0.92
Kepler-996 b,6057,0.83,0.92
Kepler-115 b,6056.56,1.17,1.13
Kepler-115 c,6056.56,1.17,1.13
Kepler-115 c,6056.56,1.17,1.13
Kepler-110 b,6056,1.46,1.15
Kepler-110 c,6056,1.46,1.15
Kepler-1156 b,6056,0.95,1.06
Kepler-1667 b,6056,2.56,1.47
Kepler-372 b,6056,1.21,1.15
Kepler-372 c,6056,1.21,1.15
Kepler-372 d,6056,1.21,1.15
Kepler-74 b,6056,1.5,1.27
Kepler-74 b,6056,1.5,1.27
Kepler-74 b,6056,1.5,1.27
Kepler-74 b,6056,1.5,1.27
Kepler-915 b,6056,1.38,1.15
HD 11506 b,6055,1.33,1.24
HD 11506 c,6055,1.33,1.24
WASP-106 b,6055,1.39,1.19
WASP-106 b,6055,1.31,0.93
Kepler-1211 b,6054,0.95,1.05
Kepler-1274 b,6054,2.16,1.43
Kepler-1382 b,6054,1.76,1.13
Kepler-1219 b,6053,1.19,0.99
Kepler-1219 b,6053,1.19,0.99
